Date,Open,High,Low,Close,Adj Close,Volume,year,month,Close_FD,High_FD,Low_FD,Open_FD,ADX_FD,SMA_FD,macd,macdsignal,macdhist,upperband,middleband,lowerband,RSI_FD,ret1,std5,std10,std20,std40,future_return
13/01/2017,29.77750015,29.90500069,29.70249939,29.76000023,28.14318848,104447600,2017,Jan,0.424969912,0.436116763,0.437803871,0.436286138,7.808055874,0.426600517,0.001901946,0.001973886,-7.19E-05,0.43992046,0.430537626,0.421154792,49.56872922,-0.001435757,0.011480797,0.014427571,0.012885868,0.020604609,0.020730076
17/01/2017,29.58499908,30.05999947,29.55500031,30,28.37014961,137759200,2017,Jan,0.43377957,0.43958349,0.429461618,0.427997611,7.864966859,0.426761622,0.002248075,0.002028724,0.000219351,0.437715905,0.429890961,0.422066017,54.66780633,0.020730076,0.016066717,0.014087669,0.013645203,0.019058371,-0.011546459
18/01/2017,30,30.125,29.92749977,29.99749947,28.36778069,94852000,2017,Jan,0.428770952,0.438117209,0.444106622,0.445113143,7.917812775,0.426844879,0.002094092,0.002041798,5.23E-05,0.437188566,0.429427738,0.42166691,51.48081685,-0.011546459,0.01570636,0.013992519,0.013782763,0.018197152,-0.006525301
19/01/2017,29.85000038,30.02249908,29.84250069,29.94499969,28.31813622,102389200,2017,Jan,0.425973093,0.432468888,0.433842243,0.43206127,8.779710879,0.42661796,0.001726395,0.001978717,-0.000252322,0.434324462,0.427814894,0.421305325,49.73653308,-0.006525301,0.015170679,0.014110914,0.013738293,0.018219875,0.005643408
20/01/2017,30.11249924,30.11249924,29.93250084,30,28.37014961,130391600,2017,Jan,0.428377032,0.436806633,0.437029492,0.442237423,9.120447051,0.426604,0.001610406,0.001905055,-0.000294649,0.434488354,0.428374112,0.42225987,51.26445077,0.005643408,0.012551071,0.013511619,0.013770981,0.017514641,-0.001071804
23/01/2017,30,30.20249939,29.94249916,30.02000046,28.38905716,88200800,2017,Jan,0.427917896,0.438081308,0.435239129,0.433149259,9.580608599,0.426665595,0.001464553,0.001816955,-0.000352401,0.434149179,0.428963709,0.423778238,50.94591394,-0.001071804,0.012531748,0.011771257,0.013730784,0.017188537,-0.003717564
24/01/2017,29.88750076,30.02499962,29.875,29.99250031,28.36305237,92844000,2017,Jan,0.426327084,0.430013021,0.432204292,0.430503833,10.25378053,0.427054015,0.001206689,0.001694901,-0.000488213,0.429711556,0.427473211,0.425234867,49.79150295,-0.003717564,0.006391936,0.011578815,0.013006575,0.016925701,0.037892458
25/01/2017,30.10499954,30.52499962,30.06999969,30.46999931,28.81460953,129510400,2017,Jan,0.442481665,0.449537912,0.43971709,0.439889877,10.03604549,0.427990743,0.002279591,0.001811839,0.000467752,0.442616501,0.430215354,0.417814207,59.76259202,0.037892458,0.018149338,0.016472495,0.015240042,0.017757869,-0.020380662
26/01/2017,30.41749954,30.61000061,30.39999962,30.48500061,28.82879639,105350400,2017,Jan,0.433463596,0.442796071,0.446746174,0.446179143,9.833862963,0.428197984,0.002374816,0.001924435,0.000450381,0.443497115,0.431713455,0.419929794,53.38853529,-0.020380662,0.021392557,0.017905036,0.015814316,0.017951754,-0.005016368
27/01/2017,30.53499985,30.58749962,30.39999962,30.48749924,28.83115959,82251600,2017,Jan,0.431289183,0.438547527,0.439400294,0.443075524,9.28815273,0.42870656,0.002248901,0.001989328,0.000259573,0.443642091,0.432295885,0.420949679,51.94979158,-0.005016368,0.021676404,0.016698816,0.015192153,0.017972035,-0.008374677
30/01/2017,30.23250008,30.40749931,30.16500092,30.40749931,28.75550652,121510000,2017,Jan,0.427677275,0.431929451,0.429890948,0.429146718,9.542328276,0.428959312,0.001836492,0.001958761,-0.000122269,0.443669623,0.432247761,0.420825898,49.56059825,-0.008374677,0.022137619,0.016974281,0.015332449,0.017738094,-0.003021541
31/01/2017,30.28750038,30.34749985,30.15500069,30.33749962,28.68930817,196804000,2017,Jan,0.426385031,0.432954431,0.433422165,0.435740569,9.677713942,0.429524413,0.001389366,0.001844882,-0.000455516,0.443657251,0.43225935,0.420861449,48.69768231,-0.003021541,0.022109935,0.015464566,0.014735566,0.017648645,0.141884582
01/02/2017,31.75749969,32.62250137,31.75250053,32.1875,30.4387989,447940000,2017,Feb,0.486882493,0.506735538,0.485660028,0.482530788,12.08433261,0.432733169,0.005849229,0.002645751,0.003203477,0.487159472,0.441139516,0.395119559,72.67996052,0.141884582,0.067901026,0.047481923,0.03464049,0.028169711,-0.076150165
02/02/2017,31.99500084,32.34749985,31.94499969,32.13249969,30.38679123,134841600,2017,Feb,0.449806311,0.455194425,0.460873482,0.461484972,12.77209698,0.43417972,0.006319121,0.003380425,0.002938696,0.490103329,0.444408059,0.398712788,55.54325566,-0.076150165,0.079918681,0.055251321,0.039347503,0.030723352,-0.003989771
03/02/2017,32.07749939,32.29750061,32.04000092,32.27000046,30.51682091,98029200,2017,Feb,0.448011686,0.450178893,0.454057652,0.453819172,13.03848366,0.435242331,0.006472097,0.003998759,0.002473337,0.491524925,0.447752559,0.403980193,54.86887987,-0.003989771,0.079872199,0.055356999,0.039313515,0.030413333,0.008091629
06/02/2017,32.28250122,32.625,32.22499847,32.57249832,30.80288696,107383600,2017,Feb,0.451636831,0.45817059,0.454397346,0.454989774,13.59176769,0.436073391,0.006807378,0.004560483,0.002246895,0.491452398,0.45254447,0.413636543,56.03022507,0.008091629,0.079258695,0.055306328,0.039149433,0.030356704,0.003451821
07/02/2017,32.63499832,33.02249908,32.61249924,32.88249969,31.09604454,152735200,2017,Feb,0.4531958,0.462583019,0.460491532,0.459677409,14.27299578,0.436882537,0.007116849,0.005071756,0.002045093,0.487090565,0.457906624,0.428722683,56.54806002,0.003451821,0.078976517,0.055202336,0.039147166,0.030338661,-0.009699117
08/02/2017,32.83750153,33.05500031,32.80500031,33.00999832,31.21661186,92016400,2017,Feb,0.448800201,0.453926328,0.457071154,0.457163854,14.69350724,0.437768193,0.006927562,0.005442917,0.001484644,0.454074534,0.450290166,0.446505798,54.59569652,-0.009699117,0.034497058,0.054329716,0.039073186,0.030222527,0.004857212
09/02/2017,32.91249847,33.11249924,32.77999878,33.10499954,31.44218826,113399600,2017,Feb,0.450980119,0.45217661,0.450002498,0.453102239,14.646863,0.438615334,0.00687421,0.005729176,0.001145034,0.454305737,0.450524928,0.446744118,55.4177716,0.004857212,0.0072371,0.053722264,0.039064639,0.029520995,-0.019306759
10/02/2017,33.11500168,33.23500061,33.01250076,33.02999878,31.37094688,80262000,2017,Feb,0.442273155,0.452954585,0.455125741,0.455487823,14.64039163,0.439449944,0.006059499,0.005795241,0.000264258,0.457022213,0.449377221,0.441732229,51.41367598,-0.019306759,0.011576135,0.054212151,0.039059412,0.029029896,0.017871615
13/02/2017,33.27000046,33.45500183,33.1875,33.32249832,31.64876175,92141600,2017,Feb,0.45017729,0.455823491,0.454739169,0.454717037,14.77642797,0.440710313,0.005982668,0.005832726,0.000149942,0.456469924,0.449085313,0.441700702,54.61920536,0.017871615,0.014318953,0.054193957,0.039192375,0.028861285,0.015403936
14/02/2017,33.36750031,33.77249908,33.3125,33.75500107,32.05954361,132904800,2017,Feb,0.457111792,0.460398653,0.453852738,0.453304629,15.1318624,0.441876924,0.006407473,0.005947675,0.000459798,0.459360692,0.449868511,0.440376331,57.28202633,0.015403936,0.016050173,0.054151289,0.039087673,0.02893323,-0.012469602
15/02/2017,33.88000107,34.06750107,33.65499878,33.87749863,32.17588425,142492400,2017,Feb,0.45141179,0.462031669,0.460381507,0.465378601,15.54535962,0.443008966,0.006212578,0.006000656,0.000211922,0.459877798,0.450390829,0.440903861,54.45362475,-0.012469602,0.016586362,0.027033341,0.039106686,0.028980844,-0.01277791
16/02/2017,33.91749954,33.97499847,33.70999908,33.83750153,32.13789368,90338400,2017,Feb,0.445643691,0.452150414,0.454597175,0.456158512,15.47488257,0.443992496,0.00552895,0.005906315,-0.000377365,0.459482118,0.449323544,0.43916497,51.6730828,-0.01277791,0.017483928,0.012700948,0.039213948,0.029052716,0.003969751
17/02/2017,33.77500153,33.95750046,33.77500153,33.93000031,32.22575378,88792800,2017,Feb,0.447412786,0.451220925,0.453579842,0.448764136,15.3286993,0.444944284,0.00507146,0.005739344,-0.000667884,0.45823338,0.45035147,0.44246956,52.47463376,0.003969751,0.014683421,0.012732154,0.039209697,0.029041525,0.010651885
21/02/2017,34.05749893,34.1875,33.99499893,34.17499924,32.4584465,98028800,2017,Feb,0.452178575,0.457556962,0.457731177,0.45823198,15.57679463,0.446157318,0.005035411,0.005598557,-0.000563146,0.458759851,0.450751727,0.442743602,54.65648776,0.010651885,0.013045141,0.012938373,0.039235255,0.029059993,-0.004849592
22/02/2017,34.10749817,34.27999878,34.02750015,34.27750015,32.55579376,83347600,2017,Feb,0.449985693,0.455738546,0.453867028,0.454384549,15.47476833,0.447340248,0.004774853,0.005433816,-0.000658964,0.454237123,0.449326507,0.444415891,53.44075582,-0.004849592,0.01029087,0.012972483,0.039246967,0.028884426,-0.016449158
23/02/2017,34.34500122,34.36999893,34.07500076,34.13249969,32.41807556,83152800,2017,Feb,0.442583808,0.455569094,0.453308677,0.459121588,15.33063192,0.447345355,0.003925833,0.00513222,-0.001206386,0.454234538,0.447560911,0.440887284,49.44302952,-0.016449158,0.011301441,0.013654233,0.038609368,0.02898328,0.005309349
24/02/2017,33.97750092,34.16500092,33.81999969,34.16500092,32.44894791,87106400,2017,Feb,0.44493364,0.447054733,0.444105089,0.443332335,14.40985436,0.447918858,0.00340336,0.004786448,-0.001383088,0.454277332,0.4474189,0.440560468,50.70379141,0.005309349,0.01061991,0.013677652,0.038297735,0.028928808,0.002874664
27/02/2017,34.28499985,34.36000061,34.06999969,34.23249817,32.51305389,81029600,2017,Feb,0.446212674,0.455489958,0.455295457,0.457452111,14.16432419,0.448665032,0.003057261,0.00444061,-0.00138335,0.454105031,0.447178878,0.440252725,51.41401216,0.002874664,0.010521356,0.012138635,0.03826261,0.028739772,-0.00214209
28/02/2017,34.27000046,34.36000061,34.17499924,34.24750137,32.52730179,93931600,2017,Feb,0.445256847,0.452355014,0.45443734,0.452170287,13.86110157,0.449544011,0.002675011,0.00408749,-0.001412479,0.450617782,0.445794532,0.440971283,50.82471189,-0.00214209,0.00849383,0.010590473,0.038195869,0.028745108,0.044043705
01/03/2017,34.47249985,35.03749847,34.40000153,34.94749832,33.19214249,145658400,2017,Mar,0.464867608,0.471304654,0.458470901,0.457482454,14.76438534,0.45146814,0.003909435,0.004051879,-0.000142444,0.465043635,0.448770915,0.432498195,60.76188454,0.044043705,0.02250101,0.017288365,0.039261389,0.02932646,-0.039505581
02/03/2017,35,35.06999969,34.68999863,34.74000168,32.99506378,104844000,2017,Mar,0.446502743,0.460211568,0.462247344,0.468795883,15.60314884,0.449449152,0.003367021,0.003914908,-0.000547887,0.464911641,0.449554702,0.434197763,50.47526843,-0.039505581,0.029661392,0.021396504,0.023947709,0.029981156,0.01539506
03/03/2017,34.69499969,34.95750046,34.64749908,34.94499969,33.18976212,84432400,2017,Mar,0.453376679,0.45389596,0.454846099,0.449970943,15.68629679,0.44962767,0.00345203,0.003822332,-0.000370302,0.466043061,0.45124331,0.43644356,53.638979,0.01539506,0.030269557,0.021511397,0.017252477,0.030040037,-0.015777588
06/03/2017,34.84249878,34.94250107,34.65000153,34.83499908,33.085289,87000000,2017,Mar,0.446223489,0.454098259,0.454105266,0.45719671,15.69485551,0.449538261,0.002908668,0.003639599,-0.000730931,0.466042285,0.451245473,0.436448661,50.05549602,-0.015777588,0.031584239,0.022198739,0.017612835,0.030111339,0.004748042
07/03/2017,34.76499939,34.99499893,34.69749832,34.88000107,33.12802887,69785200,2017,Mar,0.448342177,0.455489464,0.454777217,0.452352836,15.80126896,0.449373528,0.002618823,0.003435444,-0.000816621,0.465843775,0.451862539,0.437881304,51.09759032,0.004748042,0.031595759,0.021959866,0.017547206,0.029978164,-0.010627012
08/03/2017,34.73749924,34.95000076,34.70500183,34.75,33.00456238,74828800,2017,Mar,0.443577639,0.453044469,0.45373046,0.452235867,15.79048598,0.44889262,0.001981814,0.003144718,-0.001162904,0.45412828,0.447604545,0.441080811,48.63977471,-0.010627012,0.020995138,0.022158162,0.017674092,0.030030221,-0.001058742
09/03/2017,34.68500137,34.69749832,34.26250076,34.66999817,32.92857742,88623600,2017,Mar,0.443108005,0.446110216,0.440223464,0.45098879,14.8163654,0.44860801,0.001422685,0.002800312,-0.001377626,0.454403509,0.446925598,0.439447686,48.39268628,-0.001058742,0.01236751,0.021507249,0.017553495,0.029941922,0.0110025
10/03/2017,34.8125,34.84000015,34.65999985,34.78499985,33.03779602,78451200,2017,Mar,0.447983301,0.454449569,0.459123292,0.455516423,14.28178052,0.448458169,0.001357321,0.002511713,-0.001154393,0.450190517,0.445846922,0.441503327,51.16605999,0.0110025,0.01094472,0.021728038,0.017705187,0.02996956,-0.00283966
13/03/2017,34.71250153,34.85749817,34.70500183,34.79999924,33.05204391,69686800,2017,Mar,0.446711181,0.453234014,0.454824228,0.450531442,13.40955593,0.44868007,0.001189161,0.002247203,-0.001058042,0.450339102,0.44594446,0.441549819,50.40488998,-0.00283966,0.008145807,0.021745333,0.017143106,0.02978988,-0.004258666
14/03/2017,34.82500076,34.91249847,34.70999908,34.74750137,33.00218201,61236400,2017,Mar,0.444808787,0.45447165,0.453413387,0.455099941,12.47547214,0.448411645,0.000892103,0.001976183,-0.00108408,0.448945594,0.445237782,0.44152997,49.22552825,-0.004258666,0.007893013,0.021782272,0.016680209,0.029800664,0.025427954
15/03/2017,34.85250092,35.1875,34.75749969,35.11500168,33.35122681,102767200,2017,Mar,0.456119364,0.461368569,0.454307925,0.454229509,12.1938569,0.448362024,0.001551467,0.00189124,-0.000339773,0.456751841,0.447746127,0.438740413,55.84102392,0.025427954,0.012600395,0.018093775,0.017320528,0.029887297,-0.009864511
16/03/2017,35.18000031,35.25500107,35.06499863,35.17250061,33.40584183,76928000,2017,Mar,0.45161997,0.458394681,0.462089071,0.462791006,11.93235703,0.448372433,0.001691456,0.001851283,-0.000159827,0.457467616,0.44944852,0.441429424,52.88889418,-0.009864511,0.014277138,0.012905325,0.017231118,0.029869398,-0.015863113
17/03/2017,35.25,35.25,34.97249985,34.99750137,33.23963547,175540000,2017,Mar,0.444455871,0.456085194,0.453881551,0.458962574,11.26111113,0.448313042,0.001210363,0.001723099,-0.000512736,0.457717375,0.448743034,0.439768693,48.49294373,-0.015863113,0.015896396,0.01287457,0.017366354,0.029971775,0.028589895
20/03/2017,35.09999847,35.375,35.05749893,35.36500168,33.58867645,86168000,2017,Mar,0.457162818,0.45901469,0.456696225,0.452262178,10.55193571,0.448800543,0.001833305,0.00174514,8.82E-05,0.461625599,0.450833362,0.440041125,55.55001158,0.028589895,0.020709557,0.0150295,0.018497609,0.030271553,-0.038551842
21/03/2017,35.52750015,35.70000076,34.93249893,34.95999908,33.20400238,158119600,2017,Mar,0.439538349,0.465659788,0.451404114,0.466080473,10.48801665,0.448168532,0.000894531,0.001575018,-0.000680487,0.463382709,0.449779274,0.43617584,46.11289249,-0.038551842,0.028627322,0.019798731,0.020358448,0.030943468,0.03836431
22/03/2017,34.96250153,35.40000153,34.93999863,35.35499954,33.57917023,103440800,2017,Mar,0.456400935,0.450997947,0.453152911,0.442799103,10.42866323,0.448489294,0.001493995,0.001558814,-6.48E-05,0.463545456,0.449835588,0.436125721,54.1403629,0.03836431,0.032105151,0.023150646,0.022165903,0.031485426,-0.020852053
23/03/2017,35.31499863,35.39500046,35.15250015,35.22999954,33.46044922,81385200,2017,Mar,0.446884038,0.454428246,0.459229594,0.46092964,10.68382375,0.448704306,0.001187452,0.001484541,-0.00029709,0.462628632,0.448888402,0.435148172,49.64537519,-0.020852053,0.033346937,0.024359791,0.022368643,0.031144725,-0.002130163
24/03/2017,35.375,35.43500137,35.08750153,35.15999985,33.39396286,89582400,2017,Mar,0.445932102,0.455877504,0.453727057,0.457751514,10.29627213,0.448754229,0.000857812,0.001359195,-0.000501383,0.462589585,0.449183648,0.435777712,49.20531073,-0.002130163,0.032438083,0.024120367,0.02235017,0.03096108,0.006271163
27/03/2017,34.84749985,35.30500031,34.65499878,35.22000122,33.45095825,94300400,2017,Mar,0.448728615,0.451522187,0.44167569,0.440931247,10.33689655,0.448880026,0.000812856,0.001249928,-0.000437072,0.458339748,0.447496808,0.436653868,50.59091171,0.006271163,0.029067274,0.024181481,0.022383253,0.03095479,0.043872571
28/03/2017,35.22750092,36.00999832,35.15499878,35.95000076,34.14428711,133499200,2017,Mar,0.468415493,0.473369163,0.463301658,0.460236889,10.6454304,0.450037958,0.002338834,0.001467709,0.000871125,0.470111194,0.453272237,0.436433279,59.05799308,0.043872571,0.027461651,0.027626551,0.024371912,0.03162504,-0.02179177
29/03/2017,35.91999817,36.12250137,35.79750061,36.02999878,34.22026443,116760000,2017,Mar,0.45820789,0.465003137,0.474257159,0.474765381,10.93192612,0.449704972,0.002693465,0.00171286,0.000980605,0.470800037,0.453633628,0.436467218,53.90036322,-0.02179177,0.026798275,0.027881255,0.022913282,0.031851283,-0.011369507
30/03/2017,36.04750061,36.125,35.875,35.98249817,34.17515564,84829200,2017,Mar,0.452998293,0.460985742,0.46446971,0.466038278,10.32305116,0.45002975,0.002525035,0.001875295,0.00064974,0.470749292,0.454856479,0.438963665,51.43166941,-0.011369507,0.025143072,0.027949223,0.021189534,0.02246068,-0.005475829
31/03/2017,35.93000031,36.06750107,35.75249863,35.91500092,34.11104202,78646800,2017,Mar,0.450517751,0.457984318,0.457167687,0.458083905,9.99193168,0.449886803,0.002166421,0.00193352,0.000232901,0.469935566,0.455773608,0.44161165,50.251481,-0.005475829,0.025356366,0.027455828,0.020952489,0.018947032,0.001495118
03/04/2017,35.92750168,36.02999878,35.76250076,35.92499924,34.12054062,79942800,2017,Apr,0.451191329,0.457206572,0.457978461,0.458444465,9.684463595,0.450135195,0.0019145,0.001929716,-1.52E-05,0.469558365,0.456266151,0.442973938,50.58308668,0.001495118,0.025259203,0.025793127,0.020626104,0.018935675,0.015605488
04/04/2017,35.8125,36.22249985,35.79249954,36.19250107,34.37460709,79565600,2017,Apr,0.458232389,0.462838504,0.458171673,0.454697642,9.085008875,0.450629706,0.002256988,0.00199517,0.000261817,0.460945133,0.45422953,0.447513928,54.03237318,0.015605488,0.014027955,0.022513424,0.020878089,0.019051351,-0.021659858
05/04/2017,36.05500031,36.36500168,35.95249939,36.00500107,34.19652176,110871600,2017,Apr,0.448307141,0.463412701,0.461739777,0.462992105,8.579126716,0.450866181,0.00170784,0.001937704,-0.000229864,0.458943649,0.45224938,0.445555112,48.85563381,-0.021659858,0.013986915,0.020349206,0.021350155,0.019364074,-0.001157472
06/04/2017,36.07249832,36.13000107,35.86249924,35.91500092,34.11104202,84596000,2017,Apr,0.447788237,0.453774594,0.45614606,0.459534522,8.334894374,0.451100193,0.00121674,0.001793512,-0.000576771,0.458686863,0.451207369,0.443727876,48.59350783,-0.001157472,0.013427452,0.019199872,0.021350606,0.01930238,-0.001575793
07/04/2017,35.93249893,36.04499817,35.81750107,35.83499908,34.03506088,66688800,2017,Apr,0.447082616,0.454364933,0.455462512,0.454378304,8.170133705,0.451055158,0.00076182,0.001587173,-0.000825353,0.458723099,0.450520342,0.442317586,48.21467742,-0.001575793,0.0133051,0.019192663,0.021217261,0.01928873,0.00114645
10/04/2017,35.90000153,35.97000122,35.72499847,35.79249954,33.99470139,75733600,2017,Apr,0.447595174,0.454091782,0.453488398,0.455287435,8.202997368,0.451099358,0.000437608,0.00135726,-0.000919653,0.458268764,0.449801111,0.441333458,48.52857543,0.00114645,0.013286651,0.01908724,0.021206796,0.01903421,-0.021574515
11/04/2017,35.73500061,35.83750153,35.01499939,35.40750122,33.62904358,121517600,2017,Apr,0.437938525,0.452080404,0.435104976,0.45151629,9.651910224,0.450755845,-0.000591723,0.000967464,-0.001559187,0.453585438,0.445742339,0.437899239,43.21393431,-0.021574515,0.011596967,0.012379689,0.021749703,0.019131378,0.018380934
12/04/2017,35.40000153,35.53749847,35.25249863,35.45000076,33.66940308,81400000,2017,Apr,0.445988244,0.446338823,0.454289994,0.445105791,10.9973293,0.450249289,-0.000749293,0.000624112,-0.001373405,0.45272434,0.445278559,0.437832779,48.29705763,0.018380934,0.014176435,0.013391775,0.021360218,0.019200544,-0.010175438
13/04/2017,35.47750092,35.59500122,35.26250076,35.26250076,33.49132538,71291600,2017,Apr,0.441450119,0.453662323,0.453082453,0.453596032,11.40918839,0.449740796,-0.001226221,0.000254046,-0.001480267,0.451474108,0.444010936,0.436547763,45.80758827,-0.010175438,0.014769703,0.013310152,0.021367192,0.019167077,0.02102418
17/04/2017,35.36999893,35.47000122,35.21749878,35.45750046,33.6765213,66328400,2017,Apr,0.450731245,0.450516361,0.452039442,0.450694443,11.87368967,0.450054565,-0.000845535,3.41E-05,-0.000879664,0.453804371,0.444740662,0.435676952,51.33259889,0.02102418,0.018266737,0.015160987,0.021600423,0.019350696,-0.014813857
18/04/2017,35.35250092,35.50999832,35.27750015,35.29999924,33.52694321,58790000,2017,Apr,0.444054177,0.454285102,0.454836231,0.452450041,11.87572209,0.449399133,-0.001070284,-0.000186753,-0.000883531,0.452634965,0.444032462,0.435429959,47.57473691,-0.014813857,0.01973623,0.015861339,0.020841356,0.019490885,-0.002482451
19/04/2017,35.47000122,35.5,35.11249924,35.16999817,33.40346146,69313600,2017,Apr,0.442951834,0.454158068,0.449581009,0.456788944,12.3250197,0.449569807,-0.001322108,-0.000413824,-0.000908284,0.451454398,0.445035124,0.43861585,46.9634806,-0.002482451,0.016435832,0.014684129,0.018915054,0.019417261,0.034412222
20/04/2017,35.30500031,35.72999954,35.29000092,35.61000061,33.82136917,93278400,2017,Apr,0.458194791,0.461097614,0.457522432,0.450635485,11.96717975,0.4496595,-0.000288378,-0.000388735,0.000100357,0.459933634,0.447476433,0.435019233,55.48127165,0.034412222,0.021207105,0.017352791,0.018515702,0.020161155,-0.017229441
21/04/2017,35.61000061,35.66999817,35.46250153,35.56750107,33.78099823,69283600,2017,Apr,0.450300351,0.455804156,0.460049742,0.461943259,11.63489979,0.449830316,-0.000104944,-0.000331977,0.000227032,0.460199836,0.44924648,0.438293123,50.9200847,-0.017229441,0.0227004,0.018421849,0.018313918,0.020178493,0.020483138
24/04/2017,35.875,35.98749924,35.79499817,35.90999985,34.10629654,68537200,2017,Apr,0.459523916,0.465077322,0.466201225,0.464788679,11.23626408,0.450509907,0.00077575,-0.000110431,0.000886181,0.464801505,0.451005014,0.437208523,55.52104194,0.020483138,0.022601119,0.019411677,0.018831226,0.020410025,0.00013764
25/04/2017,35.97750092,36.22499847,35.96749878,36.13249969,34.31761932,75486000,2017,Apr,0.459587164,0.466286844,0.46460832,0.462441951,10.69545629,0.451052834,0.001461958,0.000204046,0.001257911,0.467226897,0.454111611,0.440996326,55.55181255,0.00013764,0.020354846,0.019424519,0.018802259,0.020408198,-0.023854528
26/04/2017,36.11750031,36.15000153,35.84500122,35.91999817,34.11578751,80164800,2017,Apr,0.448623929,0.459097735,0.456841985,0.463348197,10.4528933,0.450063256,0.001108365,0.00038491,0.000723454,0.464802302,0.45524603,0.445689759,49.1984379,-0.023854528,0.024651349,0.019753223,0.016727586,0.020777698,0.00634135
27/04/2017,35.97999954,36.04000092,35.82749939,35.94749832,34.14190292,56985200,2017,Apr,0.451468811,0.455943532,0.457091747,0.456245765,10.22765624,0.449726302,0.001045644,0.000517057,0.000528587,0.463310503,0.453900834,0.444491166,50.77180575,0.00634135,0.017929009,0.019037653,0.016150702,0.01956686,-0.003278777
28/04/2017,36.02249908,36.07500076,35.81750107,35.91249847,34.1086731,83441600,2017,Apr,0.449988545,0.458247487,0.456779369,0.458683727,9.7493963,0.449575815,0.000866504,0.000586946,0.000279558,0.463346382,0.453838473,0.444330564,49.90571455,-0.003278777,0.01612121,0.018694178,0.015967492,0.018528108,0.045523363
01/05/2017,36.27500153,36.79999924,36.24000168,36.64500046,34.80437088,134411600,2017,May,0.470473537,0.47756866,0.468450227,0.464817342,10.58118161,0.450573604,0.002350408,0.000939639,0.001410769,0.472360518,0.456028397,0.439696277,60.05963777,0.045523363,0.025341188,0.02264207,0.018887873,0.019728458,-0.012609819
02/05/2017,36.88499832,37.02249908,36.70999908,36.87749863,35.02519989,181408800,2017,May,0.464540951,0.471438021,0.47409383,0.47699141,11.35355368,0.451241085,0.00301297,0.001354305,0.001658665,0.474644442,0.457019155,0.439393868,56.48856131,-0.012609819,0.026561246,0.022442767,0.019182017,0.019665169,-0.020072686
03/05/2017,36.39749908,36.87250137,36.06750107,36.76499939,34.91835022,182788000,2017,May,0.455216367,0.461261764,0.447156646,0.45258343,11.44410442,0.451090284,0.002753895,0.001634223,0.001119672,0.474146289,0.458337642,0.442528996,51.32320458,-0.020072686,0.025664548,0.023724844,0.019470956,0.019939807,-0.008198107
04/05/2017,36.63000107,36.78499985,36.45249939,36.63249969,34.79250336,93487600,2017,May,0.451484454,0.459379171,0.466084712,0.464410455,11.52818726,0.45124915,0.002221829,0.001751744,0.000470085,0.474143984,0.458340771,0.442537558,49.3771609,-0.008198107,0.026037877,0.02113886,0.018912999,0.019908499,0.03980166
05/05/2017,36.68999863,37.24499893,36.68999863,37.24000168,35.36949158,109310800,2017,May,0.469454285,0.472700939,0.467220358,0.462611784,10.91707364,0.452332452,0.00321314,0.002044023,0.001169117,0.477469258,0.462233919,0.44699858,57.69527532,0.03980166,0.031187405,0.023872917,0.020840968,0.020845665,0.036116155
08/05/2017,37.25749969,38.42499924,37.25749969,38.25249863,36.33113861,195009600,2017,May,0.486409168,0.496334861,0.477732935,0.476229302,11.79946932,0.454298779,0.005305717,0.002696362,0.002609355,0.490012213,0.465421045,0.440829877,63.74793971,0.036116155,0.028601385,0.025497711,0.022111857,0.021502269,-0.024378657
09/05/2017,38.46749878,38.72000122,38.36249924,38.49750137,36.56383133,156521600,2017,May,0.474551166,0.483594534,0.496487777,0.498400506,12.61883673,0.455646579,0.005938799,0.003344849,0.00259395,0.493011376,0.467423088,0.4418348,57.54668668,-0.024378657,0.031002847,0.027241982,0.023030357,0.021899862,-0.027159191
10/05/2017,38.40750122,38.48500061,38.02750015,38.31499863,36.3904953,103222800,2017,May,0.46166274,0.468283548,0.467657195,0.47543793,12.06617046,0.45683279,0.005338988,0.003743677,0.001595311,0.492280426,0.468712363,0.445144299,51.66401674,-0.027159191,0.032539698,0.027628511,0.023377502,0.022355417,0.018377763
11/05/2017,38.11249924,38.51750183,38.07749939,38.48749924,36.70520782,109020400,2017,May,0.470147068,0.469536984,0.469414066,0.463703861,11.47372349,0.458040731,0.00548502,0.004091946,0.001393075,0.488690892,0.472444886,0.456198879,54.93021064,0.018377763,0.032375094,0.028039289,0.023377391,0.022186427,0.016319689
12/05/2017,38.67499924,39.10499954,38.66749954,39.02500153,37.21782303,130108000,2017,May,0.477819722,0.483168322,0.482670344,0.48071849,11.20191361,0.459859211,0.006148989,0.004503355,0.001645635,0.4905098,0.474117973,0.457726146,57.7130648,0.016319689,0.028133968,0.028126784,0.023348235,0.022243991,-0.026535605
15/05/2017,39.00249863,39.16249847,38.76250076,38.92499924,37.12245178,104038800,2017,May,0.465140487,0.47468952,0.474835957,0.47997613,10.45826936,0.460579673,0.00558767,0.004720218,0.000867452,0.481693536,0.469864237,0.458034937,51.99915536,-0.026535605,0.023790008,0.026142511,0.023960906,0.022521719,-0.005796362
16/05/2017,38.98500061,39.01499939,38.68000031,38.86750031,37.06761932,80194000,2017,May,0.462444364,0.467541851,0.468490333,0.47211969,10.03472051,0.461499183,0.004869137,0.004750002,0.000119136,0.479399053,0.467442876,0.4554867,50.84636497,-0.005796362,0.022116095,0.025889056,0.023714511,0.0221091,-0.074687325
