Date,Date,Open,High,Low,Close,Adj Close,Volume,year,month,Close_FD,High_FD,Low_FD,Open_FD,ADX_FD,SMA_FD,macd,macdsignal,macdhist,upperband,middleband,lowerband,RSI_FD,ret1,std5,std10,std20,std40,actual_return
58,2016-06-23,23.985000610351562,24.072500228881836,23.8125,24.024999618530273,22.481914520263672,128960800,2016,Jun,0.400667768014523,0.400296308826813,0.40359575090772815,0.4033470321201613,7.508308836797116,0.3974857608965417,-0.001143163270898584,-0.0008390555418815095,-0.00030410772901707443,0.4096514541867108,0.39110543692761857,0.37255941966852635,50.59903147649843,0.020339808153699623,0.04046847323689712,0.0323250802765422,0.02559269696533729,0.03359467709430648,-0.07836655758006117
59,2016-06-24,23.227500915527344,23.665000915527344,23.162500381469727,23.350000381469727,21.850271224975586,301245600,2016,Jun,0.36926881430193825,0.38688285543181955,0.3763555139536021,0.37265891393861983,8.21044225735586,0.39502568324224896,-0.0031229386466055664,-0.001295832162826321,-0.0018271064837792454,0.41275662271018765,0.3898606046066944,0.3669645865032012,40.73045965013307,-0.07836655758006117,0.04707840116227171,0.03976694123147368,0.030657302490425007,0.035844483680535555,0.005654530171816052
60,2016-06-27,23.25,23.262500762939453,22.875,23.010000228881836,21.5321102142334,181958400,2016,Jun,0.3713568559539193,0.3807840008918677,0.3806244478354017,0.39312176102536345,8.862423290731837,0.39311925766461775,-0.0044718882405586635,-0.0019310433783727896,-0.002540844862185874,0.4141771617498478,0.3867460778985593,0.3593149940472708,41.54690714754755,0.005654530171816052,0.043950424304482635,0.03912396404225278,0.03052626126385049,0.03516861659370332,0.07762470683001399
61,2016-06-28,23.225000381469727,23.415000915527344,23.03499984741211,23.397499084472656,21.89472198486328,161779600,2016,Jun,0.40018332302665804,0.40010162595988863,0.398570254472443,0.39552086276841525,8.234343938791062,0.3930293987308387,-0.0031782486603255666,-0.002180484434763345,-0.0009977642255622216,0.41442626881114913,0.38683149577017195,0.35923672272919477,51.48322684177376,0.07762470683001399,0.0568209021553486,0.04599952067883295,0.03538003558306542,0.03675953410835668,0.004931542331292116
62,2016-06-29,23.49250030517578,23.637500762939453,23.407499313354492,23.600000381469727,22.084213256835938,146124000,2016,Jun,0.4021568440244412,0.4089002643276962,0.41353431779884486,0.40934556830575053,8.122477473886931,0.39367794996363203,-0.0019710621442476373,-0.0021385999766602034,0.00016753783241256611,0.4188535580445226,0.38872672106429595,0.3585998840840693,52.08375838338794,0.004931542331292116,0.0558003112492906,0.045926349866806035,0.03456439454050013,0.03554492396063378,0.017613767374002887
63,2016-06-30,23.610000610351562,23.9424991607666,23.575000762939453,23.899999618530273,22.364946365356445,143345600,2016,Jun,0.4092403411229508,0.416882858830693,0.41181551507407876,0.4086708892430888,8.430078520776208,0.3946628487371095,-0.00043773320049639297,-0.0017984266214274413,0.0013606934209310483,0.42388438250855004,0.39044123568598155,0.35699808886341305,54.2716225648574,0.017613767374002887,0.055638706954666606,0.04592958201859228,0.034732660123487163,0.03495500756889574,-0.013465846076454291
64,2016-07-01,23.872499465942383,24.11750030517578,23.832500457763672,23.97249984741211,22.432790756225586,104106000,2016,Jul,0.4037295736811135,0.415994202299931,0.41710189278831233,0.4161126211589634,8.71570806431625,0.3949841567949136,0.0003289759276008386,-0.0013729461116217853,0.0017019220392226239,0.42399954287159247,0.3973333875618166,0.3706672322520407,52.271965643315234,-0.013465846076454291,0.03488350909419091,0.04058529762561668,0.03468125607033531,0.03503391655124312,-0.032273566528338904
65,2016-07-05,23.84749984741211,23.850000381469727,23.614999771118164,23.747499465942383,22.222238540649414,110820800,2016,Jul,0.39069978042545817,0.39888397596080205,0.40011731619930435,0.40764251559755094,8.266843389127063,0.3942860732230725,-0.00011348875798894431,-0.0011210546408952171,0.0010075658829062728,0.41330980802150086,0.4012019724561243,0.3890941368907478,47.788477707791365,-0.032273566528338904,0.04180470667126543,0.04156870857045808,0.03521563060142104,0.035439589078957244,0.025952785714035365
66,2016-07-06,23.649999618530273,23.915000915527344,23.592500686645508,23.88249969482422,22.348569869995117,123796400,2016,Jul,0.4008395281053607,0.40681115096091913,0.40284167697177375,0.39842041467561806,7.958469240379979,0.3940847803178563,0.00035001295577757885,-0.0008268411215606578,0.0011768540773382367,0.4134082190892103,0.4013332134718649,0.3892582078545195,51.28986998239223,0.025952785714035365,0.023608801526279796,0.041023381120879415,0.0357348902122051,0.03558834466393548,0.00355841731137696
67,2016-07-07,23.924999237060547,24.125,23.905000686645508,23.985000610351562,22.444482803344727,100558400,2016,Jul,0.40226588242125505,0.41449339318746725,0.41678893065987577,0.4143856068935148,8.090951997948723,0.39414155341802626,0.0008229498227511067,-0.0004968829326983049,0.0013198327554494117,0.4134362901915696,0.4013550211512277,0.3892737521108858,51.77974899744531,0.00355841731137696,0.023553037883251193,0.040492271575079126,0.03567337041332881,0.03546577012097927,0.010846215671387771
68,2016-07-08,24.122499465942383,24.22249984741211,24.012500762939453,24.170000076293945,22.617603302001953,115648400,2016,Jul,0.40662894493923707,0.41297588806801544,0.41325070521991236,0.4160533546692462,7.983445341624616,0.3940557202935316,0.0015321566308144074,-9.10750199957624e-05,0.0016232316508101698,0.41166670518158094,0.4008327419144849,0.3899987786473889,53.32604574440365,0.010846215671387771,0.022477593008369164,0.04015453211548672,0.035527213147122365,0.03505091306189788,-0.006373549753690422
69,2016-07-11,24.1875,24.412500381469727,24.1825008392334,24.2450008392334,22.687780380249023,95179600,2016,Jul,0.4040372751273762,0.4169714730115883,0.4157485555605742,0.412452184319263,8.113871479739645,0.39447033042568264,0.001863599625008261,0.0002998599090050423,0.0015637397160032187,0.4117966457230209,0.40089428220373746,0.38999191868445404,52.25413903475031,-0.006373549753690422,0.02171099963453257,0.02901076439555866,0.03480823729522995,0.034135170748547466,0.003039995917280658
70,2016-07-12,24.292499542236328,24.424999237060547,24.280000686645508,24.354999542236328,22.790721893310547,96670000,2016,Jul,0.4052655467941926,0.4115995775356529,0.414065585510492,0.4134705371426457,8.114097440238552,0.3955029806702268,0.00220002136738473,0.00067989220068098,0.0015201291667037503,0.4079377807912777,0.4038074354774843,0.39967709016369096,52.73900302872047,0.003039995917280658,0.012037028415171293,0.029060078894628468,0.034096705364419375,0.03338688694151799,-0.023355633818206156
71,2016-07-13,24.352500915527344,24.417499542236328,24.209999084472656,24.217500686645508,22.662050247192383,103568800,2016,Jul,0.3958003130841323,0.4094261361417786,0.40718536942682615,0.41217976534796064,7.623600027568395,0.39552203924188145,0.0016834668084169113,0.0008806071222281662,0.0008028596861887451,0.4103653832586315,0.40279959247323865,0.39523380168784583,48.639816118599846,-0.023355633818206156,0.013185882736330267,0.018097274047587257,0.034058506219645644,0.029501956621316498,0.055448709864013734
72,2016-07-14,24.34749984741211,24.747499465942383,24.329999923706055,24.697500228881836,23.111225128173828,155676000,2016,Jul,0.4177469298084202,0.42222378965599594,0.4125549667228414,0.4093219248317368,7.964587491036284,0.3967456333933125,0.0030103012737452417,0.0013065459525315813,0.0017037553212136604,0.41994591139115567,0.40589580195067165,0.39184569251018764,56.98774818230198,0.055448709864013734,0.029469587153740037,0.02547086976386261,0.03614738434255785,0.02932887376441904,-0.028195429110998704
73,2016-07-15,24.729999542236328,24.825000762939453,24.625,24.69499969482422,23.108884811401367,120548000,2016,Jul,0.40596837586266954,0.41688312032316466,0.4213085799852716,0.42414081615069943,8.281218707113611,0.39703577566586074,0.0030759387734298205,0.0016604245167112291,0.0014155142567185914,0.4197961495628254,0.4057636881353582,0.39173122670789096,52.093922711063534,-0.028195429110998704,0.033409681795933725,0.02685212943281631,0.036665652548963236,0.0294268561461521,0.020027429417195375
74,2016-07-18,24.674999237060547,25.032499313354492,24.649999618530273,24.957500457763672,23.354522705078125,145975600,2016,Jul,0.4140988788558726,0.4213325876565439,0.41412862558465724,0.412039861084629,8.025772900503503,0.39896607081332636,0.0037408978649661195,0.002076519186362207,0.0016643786786039124,0.42307006513038714,0.4077760088810575,0.3924819526317278,54.96862148929927,0.020027429417195375,0.03420505722523841,0.027139954392188144,0.03370665715758777,0.029206684607670886,-0.01724000879770249
75,2016-07-19,24.889999389648438,25.0,24.834999084472656,24.967500686645508,23.363882064819336,95119600,2016,Jul,0.4069598105412786,0.41363742582554375,0.41896651535603935,0.4197395077811179,7.788573222936973,0.3999675868656606,0.0036497475683962555,0.0023911648627690167,0.0012585827056272388,0.42324562101943963,0.40811486163047467,0.3929841022415097,52.017031009169344,-0.01724000879770249,0.035722559700249464,0.025333354299596808,0.033530778839910694,0.02902959739880551,-0.0032631420275929246
76,2016-07-20,25.0,25.114999771118164,24.934999465942383,24.989999771118164,23.38494300842285,105104000,2016,Jul,0.4056318428799601,0.4172370845234843,0.41739696365538137,0.418096345148808,7.828818975348801,0.40026136732622886,0.0034308062112816673,0.002599093132471547,0.0008317130788101203,0.41993450530631693,0.4100811675896402,0.40022782987296346,51.46346309778117,-0.0032631420275929246,0.033298265869789234,0.024228433546447433,0.032791436082112276,0.028951402622274528,-0.017104097931955775
77,2016-07-21,24.957500457763672,25.25,24.782499313354492,24.857500076293945,23.260948181152344,130808000,2016,Jul,0.3986938761150216,0.41904002991504674,0.4073026090675662,0.4121884883878959,7.474873082886996,0.4005620252542889,0.0026667174150710737,0.0026126179889914523,5.40994260796214e-05,0.4160547504681329,0.4062705568509605,0.39648636323378805,48.55610461146371,-0.017104097931955775,0.018556815748977367,0.02490033287085241,0.032773599521582854,0.028982050347703646,-0.01346977063603605
78,2016-07-22,24.815000534057617,24.825000762939453,24.577499389648438,24.665000915527344,23.080814361572266,113254800,2016,Jul,0.3933235610497601,0.3977932310638068,0.4013795297785192,0.40611370411104053,7.572489100532672,0.40019481490605074,0.0016092812029755987,0.002411950631788282,-0.0008026694288126831,0.41803055954776336,0.4037415938883786,0.38945262822899385,46.37231599467454,-0.01346977063603605,0.015733192681513443,0.024843741117432653,0.032609747349434406,0.02895382680661598,-0.022033817085472585
79,2016-07-25,24.5625,24.709999084472656,24.229999542236328,24.334999084472656,22.772001266479492,161531600,2016,Jul,0.38465714165018294,0.4020653470495157,0.39212422614124653,0.398754470003976,8.273301766055967,0.40096423127346303,7.112785161855761e-05,0.001943786075754337,-0.0018726582241357793,0.41431648943069105,0.3978532464472407,0.3813900034637903,43.01055792755767,-0.022033817085472585,0.007040971160318129,0.025559872217172666,0.027565608545291612,0.029072487551696304,0.005167071144733804
80,2016-07-26,24.204999923706055,24.49250030517578,24.104999542236328,24.167499542236328,22.61526107788086,224959200,2016,Jul,0.3866446924674194,0.3973038432898539,0.3963064318435743,0.39050323630199024,8.924056384041887,0.40172862309913804,-0.0009762375619057906,0.0013597813482223112,-0.002336018910128102,0.4092552628948517,0.39379022283246884,0.378325182770086,44.01299728531308,0.005167071144733804,0.010984608745165271,0.025639377952974912,0.027562791288300813,0.02891243309344074,0.17885126431498533
81,2016-07-27,26.0674991607666,26.087499618530273,25.6875,25.737499237060547,24.084423065185547,369379200,2016,Jul,0.455796584555896,0.4668024018863446,0.4650202357738893,0.47465691412546906,10.812648704565893,0.40450928617559995,0.0037306924666006824,0.0018339635718979854,0.001896728894702697,0.45673989062386494,0.403823171167656,0.350906451711447,66.25406645382948,0.17885126431498533,0.08590721095634592,0.062405574874616454,0.045540094872476795,0.04040988895683076,-0.04940066409547872
82,2016-07-28,25.707500457763672,26.112499237060547,25.704999923706055,26.084999084472656,24.409603118896484,159479200,2016,Jul,0.4332799305863837,0.43152930485688223,0.4292130253839863,0.41867277827399985,10.63669847591847,0.4060654405036971,0.00557974282792989,0.0025831194231043663,0.0029966234048255237,0.4680282584229544,0.4107403820619284,0.3534525057009024,58.15328092227694,-0.04940066409547872,0.09104545909246875,0.06379987459397107,0.047284316933347656,0.040900827023786765,-0.03636481430955529
83,2016-07-29,26.047500610351562,26.137500762939453,25.920000076293945,26.052499771118164,24.379188537597656,110934800,2016,Jul,0.41752378636655285,0.4252441252460244,0.430434952772353,0.4324374173666201,10.473316120745864,0.4064796127658772,0.005707941801999794,0.0032080838988834516,0.0024998579031163424,0.4701911565557471,0.415580427125287,0.36096969769482684,53.24712303820471,-0.03636481430955529,0.0936761968014242,0.06432703656020831,0.048043827113907464,0.04138233173021117,0.03316279328161298
84,2016-08-01,26.102500915527344,26.537500381469727,26.102500915527344,26.512500762939453,24.809646606445312,152671600,2016,Aug,0.43137004138398316,0.43678055082261213,0.4294871564825664,0.42497945609560794,10.77590445079585,0.40786163615102067,0.006847879383621636,0.0039360429958310884,0.002911836387790547,0.4703943874752371,0.424923007072047,0.3794516266688569,56.70398682600669,0.03316279328161298,0.09140986671539185,0.06481123394744628,0.04838309497894616,0.04157747531432584,-0.06396770383629058
85,2016-08-02,26.512500762939453,26.517499923706055,26.0,26.1200008392334,24.442359924316406,135266400,2016,Aug,0.4037762903328841,0.425069444662904,0.41869625259820475,0.43660835575518764,10.5215348180447,0.408515461646392,0.005461743451942835,0.004241183087053438,0.0012205603648893972,0.4630804536122276,0.42834932664513997,0.39361819967805234,48.93820690771566,-0.06396770383629058,0.10020785471363268,0.06825251790775802,0.05013313225256336,0.04280846567833243,0.0442327145342678
86,2016-08-03,26.202499389648438,26.459999084472656,26.1924991607666,26.447500228881836,24.748821258544922,120810400,2016,Aug,0.4216364117188842,0.4203849570343601,0.42600608501539794,0.41371737342721815,10.285334444775774,0.4095553058270681,0.005738236454189527,0.004540593760480656,0.0011976426937088712,0.44279905429503336,0.4215172920777376,0.4002355298604418,53.38788544058571,0.0442327145342678,0.04965996509257448,0.06955092624345117,0.05074108876409244,0.04335553065357961,-0.003791096800793814
87,2016-08-04,26.395000457763672,26.5,26.31999969482422,26.467500686645508,24.901708602905273,109634800,2016,Aug,0.4200379472673186,0.4214891589995493,0.4253687073929737,0.42503523030559087,10.116999442601061,0.41044390906937134,0.005761956183982175,0.004784866245180959,0.000977089938801216,0.43664304576279434,0.4188688954139246,0.4010947450650548,52.94320699449513,-0.003791096800793814,0.04566745235930939,0.06918798306326189,0.05076860842380832,0.04332829783800595,0.021929912788752004
88,2016-08-05,26.5674991607666,26.912500381469727,26.545000076293945,26.8700008392334,25.280399322509766,162213600,2016,Aug,0.4292493428188573,0.43505939047995446,0.42909671362786295,0.4267513488231782,10.56850321462758,0.41157492896335235,0.006449688880278914,0.00511783077220055,0.001331858108078364,0.4406736502968908,0.42121400670438547,0.4017543631118801,55.25604321124366,0.021929912788752004,0.04313981402960768,0.068915791987963,0.05091547503496367,0.04336999305393446,-0.006868189385398238
89,2016-08-08,26.8799991607666,27.092500686645508,26.790000915527344,27.092500686645508,25.489734649658203,112148800,2016,Aug,0.42630117703881965,0.43139562167052503,0.4313468644923808,0.4329382720790007,10.98775671722363,0.4126881240589245,0.00667982874956502,0.005430230367673444,0.0012495983818915759,0.43788509166079664,0.42020023383535277,0.4025153760099089,54.335555870612076,-0.006868189385398238,0.04054792410618809,0.06827740258490929,0.050920829979724136,0.04306695091466079,-0.008317607635092705
90,2016-08-09,27.0575008392334,27.235000610351562,27.002500534057617,27.202499389648438,25.593223571777344,105260800,2016,Aug,0.42275537111383255,0.4305172264824533,0.4320516053517456,0.4312898726096681,11.377063541062823,0.4135626152749065,0.006501158046305133,0.005644415903399782,0.0008567421429053514,0.43067044586019143,0.42399604999154245,0.41732165412289346,53.187933776803284,-0.008317607635092705,0.02303737429662388,0.06856637123086803,0.050993503984072715,0.04281613178457407,-0.028841128888368206
91,2016-08-10,27.177499771118164,27.225000381469727,26.940000534057617,27.0,25.402708053588867,96034000,2016,Aug,0.41056262896728857,0.42514274892987336,0.42297210851528977,0.4295964359863471,11.142268526923479,0.4143007310690644,0.005314446206746926,0.005578421964069211,-0.00026397575732228524,0.4346202225247697,0.42178129344122334,0.408942364357677,49.32965193750148,-0.028841128888368206,0.018092954295667475,0.03557406158179714,0.051158748543795624,0.04291437923828353,0.004973493736109891
92,2016-08-11,27.1299991607666,27.232500076293945,26.962499618530273,26.982500076293945,25.38624382019043,109938000,2016,Aug,0.41260455963073817,0.42397128010511187,0.42319245154293705,0.4233350494933217,10.924244585222658,0.4140436125601803,0.004487011784727268,0.0053601399282008225,-0.0008731281434735541,0.43515852555331785,0.42029461591390727,0.4054307062744967,49.98400780779349,0.004973493736109891,0.018676047958595843,0.03290806841278486,0.049658085670193995,0.04290098931465636,0.00639876189028743
93,2016-08-12,26.94499969482422,27.110000610351562,26.94499969482422,27.045000076293945,25.445039749145508,74641600,2016,Aug,0.41524471796266216,0.4184815359661682,0.4212387351997853,0.41596916418899,10.586081787895422,0.41450742966517995,0.003998213836292952,0.005087754709819248,-0.0010895408735262964,0.42956872946398494,0.4174936909426682,0.40541865242135144,50.86749985477421,0.00639876189028743,0.01414725797797033,0.031014676209381732,0.049207342078220896,0.04283421137724104,0.024727329327439262
94,2016-08-15,27.03499984741211,27.385000228881836,27.020000457763672,27.3700008392334,25.750818252563477,103472800,2016,Aug,0.42551261085520453,0.43068239507487416,0.4236804454270606,0.42280079879411137,10.980460077909768,0.4150781162651465,0.004388779961154998,0.004947959760086398,-0.0005591797989314001,0.4289588892867295,0.4173359777059452,0.40571306612516095,54.252053492406404,0.024727329327439262,0.019861329016814897,0.030110739822139458,0.049308058693690114,0.0417168251186944,-0.020119136504774482
95,2016-08-16,27.407499313354492,27.5575008392334,27.302499771118164,27.344999313354492,25.727296829223633,135177600,2016,Aug,0.41695166455290567,0.4309971924148255,0.4320279274479457,0.43474856904144277,11.364219264184255,0.4155777089657279,0.0039618399840269936,0.004750735804874518,-0.000788895820847524,0.42648664218500815,0.4161752363937598,0.40586383060251147,51.09188944877604,-0.020119136504774482,0.021683124534532538,0.022020372382987718,0.049372696711807176,0.04165899851155596,-0.006275259826411528
96,2016-08-17,27.274999618530273,27.342500686645508,27.084999084472656,27.30500030517578,25.689666748046875,101424000,2016,Aug,0.4143351845227814,0.41810382525958856,0.41717770089608175,0.42130370897205704,10.644114911620465,0.4160128760478689,0.003373471623657198,0.0044752829686310535,-0.0011018113449738553,0.42596055501780933,0.4169297475048584,0.40789893999190746,50.13076828309217,-0.006275259826411528,0.016601513573209523,0.016794672708224084,0.04939513285928061,0.04138504879055131,-0.00250787254223106
97,2016-08-18,27.3075008392334,27.399999618530273,27.2549991607666,27.270000457763672,25.656736373901367,87938800,2016,Aug,0.4132960846902365,0.4235999058841049,0.42667424216948957,0.4235631824675852,10.321588462143952,0.4167429864766296,0.002791163985743861,0.004138459172053615,-0.0013472951863097542,0.4258473449412024,0.41706805251675805,0.4082887600923137,49.73066238346988,-0.00250787254223106,0.016597016723700887,0.016781123287490082,0.04920322375656732,0.0412720782030274,0.007673373258229033
98,2016-08-19,27.1924991607666,27.422500610351562,27.09000015258789,27.34000015258789,25.72259521484375,101472400,2016,Aug,0.4164674598142293,0.4234583819775297,0.41708083310889954,0.41839195182648936,9.786986168201462,0.41790018141485313,0.0025561191056944765,0.0038219911587817875,-0.001265872053087311,0.4259419513846926,0.41731260088707145,0.4086832503894503,51.01566160672828,0.007673373258229033,0.01672065810169223,0.015090857995786548,0.04906050913458054,0.04117680725028702,-0.02233200315488959
99,2016-08-22,27.21500015258789,27.274999618530273,26.962499618530273,27.127500534057617,25.52266502380371,103280800,2016,Aug,0.40716690718774906,0.41739323883281143,0.4153146881113532,0.4214352227337823,9.404898974090228,0.4190256696917315,0.0016009131456437564,0.0033777755561541813,-0.0017768624105104248,0.42065568268658493,0.4136434601535804,0.40663123762057585,47.20473090756788,-0.02233200315488959,0.012535316170858209,0.01628586987674117,0.0490688597885492,0.039291095060883144,0.01822600770102234
100,2016-08-23,27.147499084472656,27.329999923706055,27.13249969482422,27.212499618530273,25.60263442993164,85030800,2016,Aug,0.4145879343737544,0.4224336041126837,0.42479312435231,0.41879614341821814,8.775625946731804,0.42042283178704826,0.0014262791559332966,0.0029874762761100044,-0.0015611971201767078,0.41951386489309,0.41317071411775014,0.40682756334241027,50.38924596979749,0.01822600770102234,0.015248064387242083,0.017690204187357308,0.04917315093973526,0.03936180571635776,-0.02106284684623505
101,2016-08-24,27.142499923706055,27.1875,26.920000076293945,27.00749969482422,25.409765243530273,94700400,2016,Aug,0.40585553220774306,0.41651778809737827,0.41383441009219357,0.4201081570802456,8.834835264132993,0.4179257791696406,0.0005766018783195381,0.0025053013965519112,-0.0019286995182323731,0.4198685645226918,0.41147478365474244,0.4030810027867931,46.811149887055194,-0.02106284684623505,0.017746074113996254,0.01650048239775692,0.027363615305447158,0.037650315994207026,0.00046139356532592934
102,2016-08-25,26.84749984741211,26.969999313354492,26.670000076293945,26.892499923706055,25.301565170288086,100344800,2016,Aug,0.40604279133875565,0.4115526247699077,0.4087637571055618,0.4095267120822208,9.200349489811122,0.4165639222072592,-8.073260369956259e-05,0.0019880945965016165,-0.002068827200201179,0.4191339788469123,0.4100241249844463,0.4009142711219803,46.89822962185179,0.00046139356532592934,0.017857847256946797,0.016379327601057335,0.02534309842967402,0.03764499147179436,-0.005733238965499821
103,2016-08-26,26.852500915527344,26.987499237060547,26.577499389648438,26.735000610351562,25.153379440307617,111065200,2016,Aug,0.40371485098579196,0.41769868185297954,0.41166729066654684,0.4164007934931555,9.058960841437628,0.41587347543822106,-0.0007805228658746555,0.001434371104026362,-0.0022148939699010175,0.41493021719668843,0.4074736032187588,0.4000169892408292,45.89234022762956,-0.005733238965499821,0.016750410878693264,0.016178906308525202,0.02411204802560659,0.037559970999626886,0.00842034623209309
104,2016-08-29,26.655000686645508,26.860000610351562,26.572500228881836,26.704999923706055,25.12516212463379,99881200,2016,Aug,0.4071142698101302,0.4139261736351907,0.4151239100625297,0.41039850600312144,8.927671382233669,0.4146606868595284,-0.001048718032692797,0.0009377532766825302,-0.001986471309375327,0.41492154040691887,0.40746307574323504,0.4000046110795512,47.6578213795166,0.00842034623209309,0.014830682647051903,0.013746972811120499,0.022846852191245413,0.037513560032525615,-0.014235327695550026
105,2016-08-30,26.450000762939453,26.625,26.375,26.5,24.932287216186523,99455600,2016,Aug,0.40131886476984846,0.4085395384632555,0.40892934628767863,0.40778815167162286,9.233789678246861,0.41453781558137665,-0.0017092027616731342,0.0004083620690113973,-0.0021175648306845313,0.4089381788983059,0.40480926182245386,0.4006803447466018,44.9642090239971,-0.014235327695550026,0.011657110616094554,0.01310687004736848,0.018016305241626947,0.03721231364191446,0.015868663351584544
106,2016-08-31,26.415000915527344,26.642499923706055,26.40999984741211,26.524999618530273,24.955808639526367,118649600,2016,Aug,0.40768725873152123,0.41541788667071344,0.41546037007481207,0.4124177626536838,8.93825397622435,0.41384035793200846,-0.001699178426904091,-1.3146030171700329e-05,-0.0016860323967323907,0.40989383436649807,0.4051756071272095,0.40045737988792096,48.41452713102516,0.015868663351584544,0.01176723186280539,0.014433733920138534,0.015241200347015163,0.03707496318736412,0.01668906678183646
